lever_id,lever_label,activity_name,exchange_name,exchange_type,database,location,unit,formula,baseline_amount,scenario_amount,delta_amount,abs_delta_amount,relative_delta_pct,parameter_count_in_formula,label
packaging,Packaging +10%,Ensemble tablette repas,"fleece production, polyethylene",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,etr_m_pe_pack,0.002,0.0022,0.0002,0.0002,10.0,1,"Ensemble tablette repas / fleece production, polyethylene"
polymer_textile,Polymere / textile +10%,Ensemble tablette cocktail,market for wood wool,technosphere,ecoinvent-3.10-cutoff,RoW,kilogram,ETC_m_tissu,0.002,0.0022,0.0002,0.0002,10.0,1,Ensemble tablette cocktail / market for wood wool
aluminium_material,Aluminium matiere +10%,Bumper version porte,"compressed air production, 1000 kPa gauge, <30kW, average generation",technosphere,ecoinvent-3.10-cutoff,RER,cubic meter,bvp_air_alu5086,0.00182,0.002002,0.000182,0.000182,10.0,1,"Bumper version porte / compressed air production, 1000 kPa gauge, <30kW, average generation"
steel_inox,Acier / inox +10%,Manchette equipee,"market for electricity, low voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,me_elec_al5086/3.6+me_elec_acier/3.6,0.017563888889,0.017734166667,0.000170277778,0.000170277778,0.9695,1,"Manchette equipee / market for electricity, low voltage"
electricity,Electricite process +10%,Ensemble tablette repas,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,etr_inc_elec_nylon/ 3.6+etr_inc_elec_ert/ 3.6,0.001563888889,0.001720277778,0.000156388889,0.000156388889,10.0,2,"Ensemble tablette repas / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Ensemble tablette repas,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,etr_inc_elec_nylon/ 3.6+etr_inc_elec_ert/ 3.6,0.001563888889,0.001720277778,0.000156388889,0.000156388889,10.0,2,"Ensemble tablette repas / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Support NFC,"market for aluminium scrap, new",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,snfc_eol_alu5086,0.0015,0.00165,0.00015,0.00015,10.0,1,"Support NFC / market for aluminium scrap, new"
end_of_life,Fin de vie / recyclage +10%,Support NFC,"market for aluminium, primary, ingot",technosphere,ecoinvent-3.10-cutoff,"IAI Area, EU27 & EFTA",kilogram,snfc_m_alu5086-snfc_eol_alu5086,0.01,0.00985,-0.00015,0.00015,-1.5,1,"Support NFC / market for aluminium, primary, ingot"
polymer_textile,Polymere / textile +10%,ENS Structure fauteuil,"polyurethane production, flexible foam, TDI-based, low density",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,m_pu_velour_SF,0.0015,0.00165,0.00015,0.00015,10.0,1,"ENS Structure fauteuil / polyurethane production, flexible foam, TDI-based, low density"
steel_inox,Acier / inox +10%,Ensemble stowage lateral,market for scrap steel,technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,kilogram,esl_eol_acier+esl_eol_15cd,0.00368,0.00383,0.00015,0.00015,4.0761,1,Ensemble stowage lateral / market for scrap steel
electricity,Electricite process +10%,Ensemble palette optimisee,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,epo_inc_elec_nylon/3.6,0.001475,0.0016225,0.0001475,0.0001475,10.0,1,"Ensemble palette optimisee / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
electricity,Electricite process +10%,Stowage assemblé avec porte,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,sto_inc_elec_nylon/3.6,0.001475,0.0016225,0.0001475,0.0001475,10.0,1,"Stowage assemblé avec porte / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Ensemble palette optimisee,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,epo_inc_elec_nylon/3.6,0.001475,0.0016225,0.0001475,0.0001475,10.0,1,"Ensemble palette optimisee / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Stowage assemblé avec porte,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,sto_inc_elec_nylon/3.6,0.001475,0.0016225,0.0001475,0.0001475,10.0,1,"Stowage assemblé avec porte / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
polymer_textile,Polymere / textile +10%,Ensemble palette optimisee,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,epo_inc_elec_nylon/3.6,0.001475,0.0016225,0.0001475,0.0001475,10.0,1,"Ensemble palette optimisee / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
polymer_textile,Polymere / textile +10%,Stowage assemblé avec porte,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,sto_inc_elec_nylon/3.6,0.001475,0.0016225,0.0001475,0.0001475,10.0,1,"Stowage assemblé avec porte / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Recyclage siege,tetrafluoroethylene production,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,-recy_ptfe_dee,-0.00144,-0.001584,-0.000144,0.000144,10.0,1,Recyclage siege / tetrafluoroethylene production
end_of_life,Fin de vie / recyclage +10%,Ensemble stowage lateral,"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas",technosphere,ecoinvent-3.10-cutoff,FR,megajoule,esl_inc_heat_nylon,0.00142,0.001562,0.000142,0.000142,10.0,1,"Ensemble stowage lateral / heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas"
polymer_textile,Polymere / textile +10%,Ensemble stowage lateral,"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas",technosphere,ecoinvent-3.10-cutoff,FR,megajoule,esl_inc_heat_nylon,0.00142,0.001562,0.000142,0.000142,10.0,1,"Ensemble stowage lateral / heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas"
electricity,Electricite process +10%,Support NFC,"market for electricity, low voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,snfc_elec_alu5086/3.6+snfc_elec_air_alu5086/3.6,0.001419444444,0.001561388889,0.000141944444,0.000141944444,10.0,2,"Support NFC / market for electricity, low voltage"
electricity,Electricite process +10%,Ensemble porte,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,eporte_inc_elec_nyl,0.00138,0.001518,0.000138,0.000138,10.0,1,"Ensemble porte / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Ensemble porte,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,eporte_inc_elec_nyl,0.00138,0.001518,0.000138,0.000138,10.0,1,"Ensemble porte / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
steel_inox,Acier / inox +10%,Ensemble stowage lateral,"market for electricity, low voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,esl_elec_alu5086/3.6+esl_elec_air_alu5086/3.6+esl_elec_acier/3.6+esl_elec_nylon/3.6+esl_elec_ert/3.6,0.045183333333,0.045318333333,0.000135,0.000135,0.2988,1,"Ensemble stowage lateral / market for electricity, low voltage"
polymer_textile,Polymere / textile +10%,Ensemble tablette repas,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,etr_inc_elec_nylon/ 3.6+etr_inc_elec_ert/ 3.6,0.001563888889,0.001694444444,0.000130555556,0.000130555556,8.3481,1,"Ensemble tablette repas / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
packaging,Packaging +10%,Manchette acc mobile,"market for carton board box production, with gravure printing",technosphere,ecoinvent-3.10-cutoff,GLO,kilogram,mam_m_box_pack,0.00125,0.001375,0.000125,0.000125,10.0,1,"Manchette acc mobile / market for carton board box production, with gravure printing"
packaging,Packaging +10%,Manchette equipee,"market for carton board box production, with gravure printing",technosphere,ecoinvent-3.10-cutoff,GLO,kilogram,me_box_pack,0.00125,0.001375,0.000125,0.000125,10.0,1,"Manchette equipee / market for carton board box production, with gravure printing"
end_of_life,Fin de vie / recyclage +10%,Recyclage siege,market for tap water,technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,kilogram,recy_water_washing_dee-recy_cu_wire_dee,0.0011,0.00121,0.00011,0.00011,10.0,2,Recyclage siege / market for tap water
steel_inox,Acier / inox +10%,Ensemble tetiere,"steel production, chromium steel 18/8, hot rolled",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,ET_m_ss_inox,0.0011,0.00121,0.00011,0.00011,10.0,1,"Ensemble tetiere / steel production, chromium steel 18/8, hot rolled"
end_of_life,Fin de vie / recyclage +10%,SFCU,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,sfcu_waste_water_pe/1000,0.001,0.0011,0.0001,0.0001,10.0,1,"SFCU / market for wastewater, average"
packaging,Packaging +10%,SFCU,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,sfcu_waste_water_pe/1000,0.001,0.0011,0.0001,0.0001,10.0,1,"SFCU / market for wastewater, average"
electricity,Electricite process +10%,Ensemble stowage lateral,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,esl_inc_elec_nylon,0.000797,0.0008767,7.97e-05,7.97e-05,10.0,1,"Ensemble stowage lateral / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Ensemble stowage lateral,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,esl_inc_elec_nylon,0.000797,0.0008767,7.97e-05,7.97e-05,10.0,1,"Ensemble stowage lateral / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
polymer_textile,Polymere / textile +10%,Ensemble stowage lateral,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,esl_inc_elec_nylon,0.000797,0.0008767,7.97e-05,7.97e-05,10.0,1,"Ensemble stowage lateral / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
aluminium_material,Aluminium matiere +10%,Support NFC,"compressed air production, 1000 kPa gauge, <30kW, average generation",technosphere,ecoinvent-3.10-cutoff,RER,cubic meter,snfc_air_alu5086,0.000757,0.0008327,7.57e-05,7.57e-05,10.0,1,"Support NFC / compressed air production, 1000 kPa gauge, <30kW, average generation"
end_of_life,Fin de vie / recyclage +10%,Ensemble equipement lateral,"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas",technosphere,ecoinvent-3.10-cutoff,FR,megajoule,eel_inc_heat_nylon+eel_inc_heat_ert,0.000651,0.0007161,6.51e-05,6.51e-05,10.0,2,"Ensemble equipement lateral / heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas"
polymer_textile,Polymere / textile +10%,Ensemble equipement lateral,"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas",technosphere,ecoinvent-3.10-cutoff,FR,megajoule,eel_inc_heat_nylon+eel_inc_heat_ert,0.000651,0.000712,6.1e-05,6.1e-05,9.3702,1,"Ensemble equipement lateral / heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas"
end_of_life,Fin de vie / recyclage +10%,Support manchette equipee,market for scrap steel,technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,kilogram,sme_eol_acier,0.000581,0.0006391,5.81e-05,5.81e-05,10.0,1,Support manchette equipee / market for scrap steel
end_of_life,Fin de vie / recyclage +10%,Support manchette equipee,"steel production, converter, low-alloyed",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sme_m_acier-sme_eol_acier,0.006009,0.0059509,-5.81e-05,5.81e-05,-0.9669,1,"Support manchette equipee / steel production, converter, low-alloyed"
steel_inox,Acier / inox +10%,Support manchette equipee,market for scrap steel,technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,kilogram,sme_eol_acier,0.000581,0.0006391,5.81e-05,5.81e-05,10.0,1,Support manchette equipee / market for scrap steel
steel_inox,Acier / inox +10%,Support manchette equipee,"market for electricity, low voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,sme_elec_acier/3.6+sme_elec_air_alu5086/3.6+sme_elec_alu5086/3.6,0.017144444444,0.017197777778,5.3333333e-05,5.3333333e-05,0.3111,1,"Support manchette equipee / market for electricity, low voltage"
aluminium_material,Aluminium matiere +10%,Ensemble equipement lateral,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,eel_lub_alu5086,0.000483,0.0005313,4.83e-05,4.83e-05,10.0,1,Ensemble equipement lateral / market for lubricating oil
packaging,Packaging +10%,Accoudoir allee,"fleece production, polyethylene",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,aa_m_pe_pack,0.000469,0.0005159,4.69e-05,4.69e-05,10.0,1,"Accoudoir allee / fleece production, polyethylene"
packaging,Packaging +10%,Ensemble stowage lateral,"fleece production, polyethylene",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,esl_m_pe_pack,0.000417,0.0004587,4.17e-05,4.17e-05,10.0,1,"Ensemble stowage lateral / fleece production, polyethylene"
packaging,Packaging +10%,Stowage assemblé avec porte,"polyethylene production, low density, granulate",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sto_m_pe_pack,0.000375,0.0004125,3.75e-05,3.75e-05,10.0,1,"Stowage assemblé avec porte / polyethylene production, low density, granulate"
electricity,Electricite process +10%,Ensemble equipement lateral,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,eel_inc_elec_nylon+eel_inc_elec_ert,0.000365,0.0004015,3.65e-05,3.65e-05,10.0,2,"Ensemble equipement lateral / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Ensemble equipement lateral,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,eel_inc_elec_nylon+eel_inc_elec_ert,0.000365,0.0004015,3.65e-05,3.65e-05,10.0,2,"Ensemble equipement lateral / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
electricity,Electricite process +10%,Accoudoir allee,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,aa_inc_elec_ert/3.6,0.000361111111,0.000397222222,3.6111111e-05,3.6111111e-05,10.0,1,"Accoudoir allee / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Accoudoir allee,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,aa_inc_elec_ert/3.6,0.000361111111,0.000397222222,3.6111111e-05,3.6111111e-05,10.0,1,"Accoudoir allee / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Accoudoir allee,"market for electricity, low voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,aa_elec_alu2017/3.6+aa_inc_elec_ert/3.6+aa_elec_alu5086/3.6+aa_elec_alu/3.6+aa_elec_acier/3.6+aa_elec_inox/3.6+aa_elec_30ncd6/3.6+aa_elec_ert/3.6,1.190980555556,1.191016666667,3.6111111e-05,3.6111111e-05,0.003,1,"Accoudoir allee / market for electricity, low voltage"
packaging,Packaging +10%,Support et clamps,market for folding boxboard carton,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sucla_box_pack,0.00036,0.000396,3.6e-05,3.6e-05,10.0,1,Support et clamps / market for folding boxboard carton
polymer_textile,Polymere / textile +10%,Ensemble equipement lateral,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,eel_inc_elec_nylon+eel_inc_elec_ert,0.000365,0.0003992,3.42e-05,3.42e-05,9.3699,1,"Ensemble equipement lateral / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
aluminium_material,Aluminium matiere +10%,Stowage assemblé avec porte,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RoW,kilogram,sto_m_lub_alu2056,0.000327,0.0003597,3.27e-05,3.27e-05,10.0,1,Stowage assemblé avec porte / market for lubricating oil
packaging,Packaging +10%,Structure Ottoman horizontale,"fleece production, polyethylene",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,soh_m_pe_pack,0.000313,0.0003443,3.13e-05,3.13e-05,10.0,1,"Structure Ottoman horizontale / fleece production, polyethylene"
polymer_textile,Polymere / textile +10%,Structure Ottoman horizontale,nylon 6 production,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,soh_m_pa6_ert,0.000281,0.0003091,2.81e-05,2.81e-05,10.0,1,Structure Ottoman horizontale / nylon 6 production
aluminium_material,Aluminium matiere +10%,Structure Ottoman horizontale,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,soh_lub_alu508,0.000256,0.0002816,2.56e-05,2.56e-05,10.0,1,Structure Ottoman horizontale / market for lubricating oil
end_of_life,Fin de vie / recyclage +10%,Recyclage siege,market for silicone product,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,-recy_silicon_plast,-0.000228,-0.0002508,-2.28e-05,2.28e-05,10.0,1,Recyclage siege / market for silicone product
end_of_life,Fin de vie / recyclage +10%,ecran seat,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,ecran_waste_water_pe/1000,0.000225,0.0002475,2.25e-05,2.25e-05,10.0,1,"ecran seat / market for wastewater, average"
packaging,Packaging +10%,ecran seat,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,ecran_waste_water_pe/1000,0.000225,0.0002475,2.25e-05,2.25e-05,10.0,1,"ecran seat / market for wastewater, average"
packaging,Packaging +10%,Support ecran assemble,"fleece production, polyethylene",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sea_m_pe_pack,0.000188,0.0002068,1.88e-05,1.88e-05,10.0,1,"Support ecran assemble / fleece production, polyethylene"
polymer_textile,Polymere / textile +10%,Ensemble equipement lateral,nylon 6 production,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,eel_pa6_ert,0.000178,0.0001958,1.78e-05,1.78e-05,10.0,1,Ensemble equipement lateral / nylon 6 production
aluminium_material,Aluminium matiere +10%,Renfort tubulaire,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,RF_lub_alu6060+RF_lub_alu5086,0.0001777,0.00019547,1.777e-05,1.777e-05,10.0,2,Renfort tubulaire / market for lubricating oil
end_of_life,Fin de vie / recyclage +10%,Brackets set,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,-bras_waste_wat_pack/1000,-0.00015,-0.000165,-1.5e-05,1.5e-05,10.0,1,"Brackets set / market for wastewater, average"
end_of_life,Fin de vie / recyclage +10%,commande actionnement ECU,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,cae_waste_water_pack/1000,0.00015,0.000165,1.5e-05,1.5e-05,10.0,1,"commande actionnement ECU / market for wastewater, average"
end_of_life,Fin de vie / recyclage +10%,remote extender unit,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,reunit_waste_water_pe/1000,0.00015,0.000165,1.5e-05,1.5e-05,10.0,1,"remote extender unit / market for wastewater, average"
end_of_life,Fin de vie / recyclage +10%,systeme IFE boitier,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,sifeb_waste_water_pack/1000,0.00015,0.000165,1.5e-05,1.5e-05,10.0,1,"systeme IFE boitier / market for wastewater, average"
packaging,Packaging +10%,Brackets set,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,-bras_waste_wat_pack/1000,-0.00015,-0.000165,-1.5e-05,1.5e-05,10.0,1,"Brackets set / market for wastewater, average"
packaging,Packaging +10%,commande actionnement ECU,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,cae_waste_water_pack/1000,0.00015,0.000165,1.5e-05,1.5e-05,10.0,1,"commande actionnement ECU / market for wastewater, average"
packaging,Packaging +10%,remote extender unit,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,reunit_waste_water_pe/1000,0.00015,0.000165,1.5e-05,1.5e-05,10.0,1,"remote extender unit / market for wastewater, average"
packaging,Packaging +10%,systeme IFE boitier,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,sifeb_waste_water_pack/1000,0.00015,0.000165,1.5e-05,1.5e-05,10.0,1,"systeme IFE boitier / market for wastewater, average"
aluminium_material,Aluminium matiere +10%,Habillage sous fauteuil,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RoW,kilogram,hsf_lub_air_alu5086,0.000137,0.0001507,1.37e-05,1.37e-05,10.0,1,Habillage sous fauteuil / market for lubricating oil
end_of_life,Fin de vie / recyclage +10%,Ceinture de securite,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,-ceint_waste_wat_pack/1000,-0.000135,-0.0001485,-1.35e-05,1.35e-05,10.0,1,"Ceinture de securite / market for wastewater, average"
packaging,Packaging +10%,Ceinture de securite,"market for wastewater, average",technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,cubic meter,-ceint_waste_wat_pack/1000,-0.000135,-0.0001485,-1.35e-05,1.35e-05,10.0,1,"Ceinture de securite / market for wastewater, average"
end_of_life,Fin de vie / recyclage +10%,Ensemble tetiere,market for scrap steel,technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,kilogram,ET_eol_inox,9.69e-05,0.00010659,9.69e-06,9.69e-06,10.0,1,Ensemble tetiere / market for scrap steel
end_of_life,Fin de vie / recyclage +10%,Ensemble tetiere,"steel production, converter, low-alloyed",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,-ET_eol_inox,-9.69e-05,-0.00010659,-9.69e-06,9.69e-06,10.0,1,"Ensemble tetiere / steel production, converter, low-alloyed"
steel_inox,Acier / inox +10%,Ensemble tetiere,market for scrap steel,technosphere,ecoinvent-3.10-cutoff,Europe without Switzerland,kilogram,ET_eol_inox,9.69e-05,0.00010659,9.69e-06,9.69e-06,10.0,1,Ensemble tetiere / market for scrap steel
steel_inox,Acier / inox +10%,Ensemble tetiere,"steel production, converter, low-alloyed",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,-ET_eol_inox,-9.69e-05,-0.00010659,-9.69e-06,9.69e-06,10.0,1,"Ensemble tetiere / steel production, converter, low-alloyed"
steel_inox,Acier / inox +10%,Ensemble tetiere,"market for electricity, low voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,ET_elec_al_2017 / 3.6+ET_elec_al_2024 / 3.6+ET_elec_inox / 3.6+ET_elec_nylon / 3.6,0.0465,0.046508888889,8.888889e-06,8.888889e-06,0.0191,1,"Ensemble tetiere / market for electricity, low voltage"
aluminium_material,Aluminium matiere +10%,Support ecran assemble,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sea_lub_air_alu5086,6.73e-05,7.403e-05,6.73e-06,6.73e-06,10.0,1,Support ecran assemble / market for lubricating oil
end_of_life,Fin de vie / recyclage +10%,Structure Ottoman horizontale,"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas",technosphere,ecoinvent-3.10-cutoff,FR,megajoule,soh_inc_heat_ert,6.45e-05,7.095e-05,6.45e-06,6.45e-06,10.0,1,"Structure Ottoman horizontale / heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas"
aluminium_material,Aluminium matiere +10%,Accoudoir allee,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,aa_lub_alu5086,4.2e-05,4.62e-05,4.2e-06,4.2e-06,10.0,1,Accoudoir allee / market for lubricating oil
packaging,Packaging +10%,Support et clamps,"polyethylene production, low density, granulate",technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sucla_pe_pack,4e-05,4.4e-05,4e-06,4e-06,10.0,1,"Support et clamps / polyethylene production, low density, granulate"
electricity,Electricite process +10%,Structure Ottoman horizontale,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,soh_inc_elec_ert,3.62e-05,3.982e-05,3.62e-06,3.62e-06,10.0,1,"Structure Ottoman horizontale / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
end_of_life,Fin de vie / recyclage +10%,Structure Ottoman horizontale,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",technosphere,ecoinvent-3.10-cutoff,FR,kilowatt hour,soh_inc_elec_ert,3.62e-05,3.982e-05,3.62e-06,3.62e-06,10.0,1,"Structure Ottoman horizontale / electricity, from municipal waste incineration to generic market for electricity, medium voltage"
aluminium_material,Aluminium matiere +10%,Ensemble stowage lateral,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,esl_lub_alu5086,2.87e-05,3.157e-05,2.87e-06,2.87e-06,10.0,1,Ensemble stowage lateral / market for lubricating oil
aluminium_material,Aluminium matiere +10%,Ensemble palette optimisee,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RoW,kilogram,epo_lub_alu,2.85e-05,3.135e-05,2.85e-06,2.85e-06,10.0,1,Ensemble palette optimisee / market for lubricating oil
aluminium_material,Aluminium matiere +10%,Manchette equipee,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,me_lub_al5086,2.26e-05,2.486e-05,2.26e-06,2.26e-06,10.0,1,Manchette equipee / market for lubricating oil
packaging,Packaging +10%,Ensemble equipement lateral,market for plywood,technosphere,ecoinvent-3.10-cutoff,RER,cubic meter,eel_m_ply_pack,1.91e-05,2.101e-05,1.91e-06,1.91e-06,10.0,1,Ensemble equipement lateral / market for plywood
packaging,Packaging +10%,Habillage sous fauteuil,market for plywood,technosphere,ecoinvent-3.10-cutoff,RER,cubic meter,hsf_m_ply_pack,1.91e-05,2.101e-05,1.91e-06,1.91e-06,10.0,1,Habillage sous fauteuil / market for plywood
aluminium_material,Aluminium matiere +10%,Support manchette equipee,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,sme_lub_alu5086,1.56e-05,1.716e-05,1.56e-06,1.56e-06,10.0,1,Support manchette equipee / market for lubricating oil
aluminium_material,Aluminium matiere +10%,Manchette acc mobile,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,mam_lub_alu5086,1.4e-05,1.54e-05,1.4e-06,1.4e-06,10.0,1,Manchette acc mobile / market for lubricating oil
aluminium_material,Aluminium matiere +10%,Bumper version porte,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,bvp_lub_alu5086,3.19e-06,3.509e-06,3.19e-07,3.19e-07,10.0,1,Bumper version porte / market for lubricating oil
aluminium_material,Aluminium matiere +10%,Support NFC,market for lubricating oil,technosphere,ecoinvent-3.10-cutoff,RER,kilogram,snfc_lub_alu5086,1.36e-06,1.496e-06,1.36e-07,1.36e-07,10.0,1,Support NFC / market for lubricating oil
