site_uid,supplier,roles,country_code,world_region,weather_profile,month_index,allocated_mass_kg,env_event_types,transport_event_types,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,inbound_delay_multiplier,outbound_delay_multiplier,inbound_maritime_risk,outbound_maritime_risk,disruption_index,service_proxy_pct,operational_event_labels,source_link_count
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,84,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,85,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,86,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,87,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,88,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,89,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,90,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,91,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,92,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,93,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,94,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,95,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,96,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,97,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,98,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,99,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,100,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,101,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,102,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,103,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,104,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,105,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,106,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,107,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,108,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,109,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,110,0.75,storm,none,env:storm,"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206:110:storm",,0.9903,1.0185,1.0019,1.0,1.0,0.0,0.0,0.0486,97.05,maintenance_corrective_meteo,1
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,111,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,112,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,113,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,114,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,115,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,116,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,117,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,118,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,119,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,120,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,121,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,122,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,123,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,124,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,125,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,126,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,127,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,128,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,129,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,130,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,131,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@liebherr_aerospace_cots_electronics_subassembly_pcb_package_tier3_first_transformation@47.5963892,9.8653206",Liebherr Aerospace - COTS electronics subassembly/PCB package,T3,DE,Europe,continental_cold,132,0.75,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
