path_id,record_index,role,node_uid,site_uid,supplier_id,site_id,name,location,country_code,lat,lon,supplier_status,is_primary,allocation_share_pct,component_mass_kg,path_mass_kg,source_confidence,site_quality
R046-P001,46,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,1.284,1.284,high,source_backed_or_medium_high
R046-P001,46,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,1.284,1.284,,unknown_or_legacy
R046-P001,46,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,1.284,1.284,high,source_backed_or_medium_high
R047-P001,47,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.7096766,0.7096766,,unknown_or_legacy
R047-P001,47,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.7096766,0.7096766,medium_high,source_backed_or_medium_high
R047-P001,47,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,0.7096766,0.7096766,high,source_backed_or_medium_high
R047-P001,47,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.7096766,0.7096766,,unknown_or_legacy
R047-P001,47,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.7096766,0.7096766,high,source_backed_or_medium_high
R048-P001,48,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.024,0.024,,unknown_or_legacy
R048-P001,48,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.024,0.024,medium_high,source_backed_or_medium_high
R048-P001,48,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,0.024,0.024,high,source_backed_or_medium_high
R048-P001,48,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.024,0.024,,unknown_or_legacy
R048-P001,48,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.024,0.024,high,source_backed_or_medium_high
R049-P001,49,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.0151984,0.0151984,,unknown_or_legacy
R049-P001,49,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.0151984,0.0151984,medium_high,source_backed_or_medium_high
R049-P001,49,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,0.0151984,0.0151984,high,source_backed_or_medium_high
R049-P001,49,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.0151984,0.0151984,,unknown_or_legacy
R049-P001,49,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0151984,0.0151984,high,source_backed_or_medium_high
R050-P001,50,T4,"T4:arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912","arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912",arcelormittal_tier4_raw_material,"arcelormittal_tier4_raw_material@46.7897099,4.4493912",ArcelorMittal,"Le Creusot, France",FR,46.7897099,4.4493912,baseline_primary_assumed_steel_source_requires_certificate,True,100.0,0.496,0.496,medium_high,source_backed_or_medium_high
R050-P001,50,T3,"T3:thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304","thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",thyssenkrupp_materials_france_tier3_first_transformation,"thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",thyssenkrupp Materials France,France,FR,48.758488,1.925304,baseline_primary_assumed_steel_stockist_requires_certificate,True,100.0,0.496,0.496,high,source_backed_or_medium_high
R050-P001,50,T2,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",sumpar_internal_machining_forming_process_tier2_second_transformation,"sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",SUMPAR - internal machining/forming process,France,FR,49.3892868,1.2085766,baseline_primary_assumed_internalized_process,True,100.0,0.496,0.496,high,source_backed_or_medium_high
R050-P001,50,T1,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",sumpar_tier1,"sumpar_tier1@49.3892868,1.2085766",SUMPAR,France,FR,49.3892868,1.2085766,baseline_primary_lca_exact_supplier,True,100.0,0.496,0.496,high,source_backed_or_medium_high
R050-P001,50,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.496,0.496,high,source_backed_or_medium_high
R051-P001,51,T4,"T4:saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727",saarstahl__tier4_raw_material,"saarstahl__tier4_raw_material@49.3593951,7.1714727",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary_assumed_material_certificate,True,100.0,1.417,1.417,,unknown_or_legacy
R051-P001,51,T3,"T3:aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731","aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",aubert_&_duval__tier3_first_transformation,"aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary_assumed_material_processor,True,100.0,1.417,1.417,medium_high,source_backed_or_medium_high
R051-P001,51,T2,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation,"senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,1.417,1.417,high,source_backed_or_medium_high
R051-P001,51,T1,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",senior_aerospace_thailand,"senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary,True,100.0,1.417,1.417,high,source_backed_or_medium_high
R051-P001,51,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,1.417,1.417,high,source_backed_or_medium_high
R052-P001,52,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.58,0.58,,unknown_or_legacy
R052-P001,52,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.58,0.58,medium_high,source_backed_or_medium_high
R052-P001,52,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,0.58,0.58,high,source_backed_or_medium_high
R052-P001,52,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.58,0.58,,unknown_or_legacy
R052-P001,52,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.58,0.58,high,source_backed_or_medium_high
R053-P001,53,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.0430761,0.0430761,,unknown_or_legacy
R053-P001,53,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.0430761,0.0430761,medium_high,source_backed_or_medium_high
R053-P001,53,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,0.0430761,0.0430761,high,source_backed_or_medium_high
R053-P001,53,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.0430761,0.0430761,,unknown_or_legacy
R053-P001,53,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0430761,0.0430761,high,source_backed_or_medium_high
R054-P001,54,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,12.7611,12.7611,medium_high,source_backed_or_medium_high
R054-P001,54,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,12.7611,12.7611,high,source_backed_or_medium_high
R054-P001,54,T2,"T2:senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@@senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@@senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation,"senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,12.7611,12.7611,high,source_backed_or_medium_high
R054-P001,54,T1,"T1:senior_aerospace_thailand_tier1@@senior_aerospace_thailand_tier1@13.0914,101.0108","senior_aerospace_thailand_tier1@@senior_aerospace_thailand_tier1@13.0914,101.0108",senior_aerospace_thailand_tier1,"senior_aerospace_thailand_tier1@13.0914,101.0108",Senior Aerospace Thailand,Thailand,TH,13.0914,101.0108,baseline_primary_lca_exact_supplier,True,100.0,12.7611,12.7611,high,source_backed_or_medium_high
R054-P001,54,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,12.7611,12.7611,high,source_backed_or_medium_high
R055-P001,55,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,5.659,5.659,medium_high,source_backed_or_medium_high
R055-P001,55,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,5.659,5.659,high,source_backed_or_medium_high
R055-P001,55,T2,"T2:senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@@senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@@senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@13.0914,101.0108",senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation,"senior_aerospace_thailand_internal_machining_forming_process_tier2_second_transformation@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Thailand,TH,13.0914,101.0108,baseline_primary_assumed_internalized_process,True,100.0,5.659,5.659,high,source_backed_or_medium_high
