flow_uid,edge,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,from_region,to_region,route_region,distance_km,allocated_mass_kg,allocated_kg_km,month_index,climate_progress,warming_delta_c,maritime_hazard_intensification_factor,maritime_storm_factor,maritime_hurricane_factor,maritime_cold_factor,maritime_storm,maritime_hurricane,maritime_cold,maritime_monsoon,maritime_risk_index,delay_multiplier,capacity_multiplier
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,167,0.694561,1.528,1.2055,1.2302,1.2959,1.0658,0.0924,0.1378,0.0012,0.0,0.1378,1.1019,0.9576
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,168,0.698745,1.5372,1.2069,1.2318,1.298,1.0662,0.7011,0.1463,0.0215,0.0,0.7011,1.2815,0.8749
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,169,0.702929,1.5464,1.2084,1.2334,1.3,1.0667,0.6933,0.0,0.0422,0.0,0.6933,1.2034,0.9065
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,170,0.707113,1.5556,1.2098,1.235,1.3021,1.0671,0.2084,0.0,0.0197,0.0,0.2084,1.0627,0.9713
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,171,0.711297,1.5649,1.2112,1.2366,1.3041,1.0676,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,172,0.715481,1.5741,1.2126,1.2382,1.3062,1.068,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,173,0.719665,1.5833,1.2141,1.2398,1.3083,1.0685,0.0411,0.0,0.0,0.1175,0.1175,1.0303,0.9888
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,174,0.723849,1.5925,1.2155,1.2414,1.3103,1.069,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,175,0.728033,1.6017,1.2169,1.243,1.3124,1.0694,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,176,0.732218,1.6109,1.2184,1.2446,1.3144,1.0699,0.3606,0.0,0.0,0.0,0.3606,1.101,0.9531
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,177,0.736402,1.6201,1.2198,1.2462,1.3165,1.0703,0.7241,0.0,0.0,0.0,0.7241,1.2027,0.9059
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,178,0.740586,1.6293,1.2212,1.2478,1.3186,1.0708,0.5037,0.0,0.0,0.0,0.5037,1.141,0.9345
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,179,0.74477,1.6385,1.2227,1.2494,1.3207,1.0713,0.0508,0.0721,0.0141,0.0,0.0721,1.057,0.9764
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,180,0.748954,1.6477,1.2241,1.251,1.3227,1.0717,0.0895,0.1293,0.0194,0.0,0.1293,1.1005,0.9584
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,181,0.753138,1.6569,1.2256,1.2526,1.3248,1.0722,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,182,0.757322,1.6661,1.227,1.2542,1.3269,1.0726,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,183,0.761506,1.6753,1.2284,1.2559,1.329,1.0731,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,184,0.76569,1.6845,1.2299,1.2575,1.331,1.0736,0.017,0.0,0.0,0.0,0.017,1.0048,0.9978
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,185,0.769874,1.6937,1.2313,1.2591,1.3331,1.074,0.6945,0.0,0.0,0.2122,0.6945,1.2284,0.8991
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,186,0.774059,1.7029,1.2328,1.2607,1.3352,1.0745,0.8026,0.0,0.0,0.3147,0.8026,1.2751,0.8799
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,187,0.778243,1.7121,1.2342,1.2623,1.3373,1.075,0.2332,0.0,0.0,0.1115,0.2332,1.0831,0.9641
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,188,0.782427,1.7213,1.2357,1.264,1.3394,1.0754,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,189,0.786611,1.7305,1.2371,1.2656,1.3415,1.0759,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,190,0.790795,1.7397,1.2386,1.2672,1.3435,1.0763,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,191,0.794979,1.749,1.24,1.2688,1.3456,1.0768,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,192,0.799163,1.7582,1.2415,1.2705,1.3477,1.0773,0.069,0.1062,0.0,0.0,0.1062,1.0777,0.9677
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,193,0.803347,1.7674,1.2429,1.2721,1.3498,1.0777,0.3801,0.0,0.0,0.0,0.3801,1.1064,0.9506
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,194,0.807531,1.7766,1.2444,1.2737,1.3519,1.0782,0.7414,0.0,0.0,0.0,0.7414,1.2076,0.9036
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,195,0.811715,1.7858,1.2458,1.2753,1.354,1.0787,0.5053,0.0,0.0,0.0,0.5053,1.1415,0.9343
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,196,0.8159,1.795,1.2473,1.277,1.3561,1.0791,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,197,0.820084,1.8042,1.2488,1.2786,1.3582,1.0796,0.058,0.0,0.0,0.1657,0.1657,1.0428,0.9842
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,198,0.824268,1.8134,1.2502,1.2803,1.3603,1.0801,0.1517,0.0,0.0,0.4335,0.4335,1.1118,0.9586
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,199,0.828452,1.8226,1.2517,1.2819,1.3624,1.0805,0.1988,0.0,0.0,0.568,0.568,1.1465,0.9458
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,200,0.832636,1.8318,1.2531,1.2835,1.3645,1.081,0.0624,0.0,0.0,0.1783,0.1783,1.046,0.983
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,201,0.83682,1.841,1.2546,1.2852,1.3666,1.0815,0.032,0.0,0.0,0.0,0.032,1.009,0.9958
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,202,0.841004,1.8502,1.2561,1.2868,1.3687,1.0819,0.6407,0.0,0.0,0.0,0.6407,1.1794,0.9167
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,203,0.845188,1.8594,1.2575,1.2884,1.3709,1.0824,0.7032,0.0,0.0,0.0,0.7032,1.1969,0.9086
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,204,0.849372,1.8686,1.259,1.2901,1.373,1.0829,0.2351,0.0772,0.0,0.0,0.2351,1.1083,0.9525
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,205,0.853556,1.8778,1.2605,1.2917,1.3751,1.0834,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,206,0.857741,1.887,1.2619,1.2934,1.3772,1.0838,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,207,0.861925,1.8962,1.2634,1.295,1.3793,1.0843,0.0007,0.0,0.0025,0.0,0.0025,1.0007,0.9997
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,208,0.866109,1.9054,1.2649,1.2967,1.3814,1.0848,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,209,0.870293,1.9146,1.2664,1.2983,1.3836,1.0852,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,210,0.874477,1.9238,1.2678,1.3,1.3857,1.0857,0.4918,0.0,0.0,0.2622,0.4918,1.1796,0.923
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,211,0.878661,1.9331,1.2693,1.3016,1.3878,1.0862,0.9797,0.0,0.0,0.6311,0.9797,1.3753,0.8411
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,212,0.882845,1.9423,1.2708,1.3033,1.3899,1.0866,0.655,0.0,0.0,0.4243,0.655,1.2513,0.8936
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,213,0.887029,1.9515,1.2723,1.3049,1.392,1.0871,0.0475,0.0,0.0,0.1358,0.1358,1.035,0.987
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,214,0.891213,1.9607,1.2737,1.3066,1.3942,1.0876,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,215,0.895397,1.9699,1.2752,1.3082,1.3963,1.0881,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,216,0.899582,1.9791,1.2767,1.3099,1.3984,1.0885,0.0279,0.0429,0.0,0.0,0.0429,1.0314,0.9869
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,217,0.903766,1.9883,1.2782,1.3116,1.4006,1.089,0.0024,0.0,0.0085,0.0,0.0085,1.0025,0.999
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,218,0.90795,1.9975,1.2797,1.3132,1.4027,1.0895,0.0542,0.0,0.0238,0.0,0.0542,1.0204,0.9911
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,219,0.912134,2.0067,1.2811,1.3149,1.4048,1.09,0.6655,0.0,0.0142,0.0,0.6655,1.1895,0.9123
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,220,0.916318,2.0159,1.2826,1.3165,1.407,1.0904,0.7137,0.0,0.0,0.0,0.7137,1.1998,0.9072
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,221,0.920502,2.0251,1.2841,1.3182,1.4091,1.0909,0.175,0.0,0.0,0.0,0.175,1.049,0.9773
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,222,0.924686,2.0343,1.2856,1.3199,1.4113,1.0914,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,223,0.92887,2.0435,1.2871,1.3215,1.4134,1.0919,0.0911,0.0,0.0,0.2604,0.2604,1.0672,0.9751
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,224,0.933054,2.0527,1.2886,1.3232,1.4155,1.0923,0.135,0.0,0.0,0.3857,0.3857,1.0995,0.9632
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,225,0.937238,2.0619,1.2901,1.3249,1.4177,1.0928,0.0786,0.0,0.0,0.2247,0.2247,1.058,0.9785
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,226,0.941423,2.0711,1.2915,1.3265,1.4198,1.0933,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eed6fb928cf4101c,T2->T1,"ensinger@@ensinger@48.501,8.8202","jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",Ensinger,JAMCO Aircraft Interiors - Niigata,DE,JP,Europe,East Asia,Indian Ocean / Suez,9231.0,8.927,82405.1,227,0.945607,2.0803,1.293,1.3282,1.422,1.0938,0.4212,0.0,0.0031,0.0,0.4212,1.1186,0.945
