Utilisateur;Type;Système;Composant;Fournisseur composant;Mode de transport du fournisseur direct;Compagnie de transport;1ére transformation avant réalisation;Risque de défaillance Frs 1ére transformation;Matière 1ére;Transport vers la 1ére transformation - Fonderie;Fournisseur matière 1ére;Transport de mine vers Raffinerie
Safran;Sous-ensemble;Padding (rembourrage);AIRVOLT LAMINAT;"MGR FOAMTEX (Angleterre)* 
Celso (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Kronotex GmbH & Co (Allemagne)
Pergo (Suède)
Balterio (Belgique)
FORMICA (France)
";Multisourcing ;Papier Kraft;Train - Camion - Bateau;"Group Mondi (Autriche)
Klabin S.A. (Brésil)
Billerudkorsnäs (Suède)
Daio Paper Corporation (Japon)
Nordic Paper Oyj (Finlande)
Glatfelter (USA)
Gascogne Papier (France)
Smurfit Kappa Group plc (Irlande)";
Safran;Sous-ensemble;Ens. Palette optimisée;Polychloroprene;"SUMPAR (France)*
segnere aero SAS (France)
MGA (Villeneuve s/ Lot)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
Bayer (Allemagne)";3 continents, 3 lignes de transports --> Faible surtout avec plan B associé;Polyamide;Train - Camion - Bateau;"Mitsubischi chemical (Japon)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)";Bateau, Pipeline
Safran;IFE;Powerbox;powerbox;"JAMMY Inc (USA)*
SAFRAN (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Fourniture Cuivre:
Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

Fourniture Cristaux liquides:
Auberon technologie (France)
Innoptec (France)
A Tech Supply APS (Danemark)";Multisourcing ;"Polyamide


Cuivre";Train - Camion - Bateau;"Mitsubischi chemical (Japon)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)
Total (France)";Bateau, Pipeline
Safran;Sous-ensemble;Ens. Coque;SIMAPRO : extrusion and thermoforming - traitement par AER Film Schneider;"STECO (France)* 
Baulé - Exsto Polymère (France)
Plastiforme (France)
Plastitek (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
BAULE(France)";3 continents, 3 lignes de transports ;Polyamide;Train - Camion - Bateau;"Mitsubischi chemical (Japon)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)
BAYER (Allemagne)";Bateau, Pipeline
Safran;Sous-ensemble;Ens. Coque;Résine BR623 - composite;"STECO (France)* 
Plastiforme (France)
Plastitek (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
HENKELL (Allemagne)";Multisourcing ;Polyamide;Train - Camion - Bateau;"BASF (Allemagne)
Krohne (Allemagne)
Valco Group (France)
HENKEL (Allemagne)";Bateau, Pipeline
Safran;Sous-ensemble;Stowage assemblé avec porte;Silicone;"MGA (Villeneuve s/ Lot)*
GATTEFIN (France)
Plastiservice (Belgique)
ACH (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Général Electric (USA)
Saint Gobain (France)
Rhône Poulenc (France)
Toschiba-Shinetsu (Japon)
Silicon Engineering (Angleterre)";3 continents, 3 lignes de transports;Quartz et silice;Train - Camion - Bateau;"Général Electric (USA)
Saint Gobain (France)
Rhône Poulenc (France)
Toschiba-Shinetsu (Japon)
Silicon Engineering (Angleterre)";Bateau, Camion, Train
Safran;Sous-ensemble;Ens. Tablette repas;Silicone50 shore;"GATTEFIN (France)*
Baulé Polymère (France)
Plastiforme (France)
Jamco (Japon)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Général Electric (USA)
Saint Gobain (France)
Rhône Poulenc (France)
Toschiba-Shinetsu (Japon)
Silicon Engineering (Angleterre)";3 continents, 3 lignes de transports ;Quartz et silice;Train - Camion - Bateau;"Général Electric (USA)
Saint Gobain (France)
Rhône Poulenc (France)
Toschiba-Shinetsu (Japon)
Silicon Engineering (Angleterre)";Bateau, Camion, Train
Safran;IFE;System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.;System IFE boitier ref FJKL1-3K1100-01ATAB;"JAMMY Inc (USA)*
THALES (France)
PMV (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"NDIVIA (USA) --> conception de processeurs graphiques, de cartes graphiques et de puces graphiques
Intel (USA) --> fondée en 1968 qui est le deuxième fabricant mondial de semi-conducteurs.
TSMC (USA) --> recyclage de silicium pour fanrication de nouveaux lingots
";Multisourcing ;Silicium, polycarbonate, microprocesseur, carte electronique, plastique;Bateau - Camion;"BT Electronics fondée en 2004 - France
Saint-Gobain (France)
3M (USA)";Bateau
Safran;Sous-ensemble;Remote extender unit;télécommande;"JAMMY Inc (USA)*
THALES (France)
PMV (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Ensinger (Allemagne)
BASF (Allemagne)
DuPont de Nemours (Delaware - USA)
Toray Industries, Inc. (Japon)
Bayer (Allemagne)

Aurubis (Allemagne)
Zijin Mining Group (Chine)
Ampco Metal France (France)
Thyssen group (France)

";Multisourcing ;"Polyamide


Cuivre";Train - Camion - Bateau;"Mitsubischi chemical (Japon)
Krohne (Allemagne)
DuPont de Nemours (Delaware - USA)
Bayer (Allemagne)";Bateau, Pipeline
Safran;Sous-ensemble;Coussin ottoman;tissu;"FRANKLIN (Pologne)*
GATTEFIN (France)
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Coussin têtière;tissu;"FRANKLIN (Pologne)*
GATTEFIN (France)
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Ens. Coussin assise;tissu;"FRANKLIN (Pologne)*
GATTEFIN (France)
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Ens.coussin dossier version têtière;tissu;"FRANKLIN (Pologne)*
GATTEFIN (France)
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Ens. Coussin dossier;tissu;"FRANKLIN (Pologne)*
GATTEFIN (France)
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Ens. Tablette cocktail;tissu;"MGA (Villeneuve s/ Lot)*
GATTEFIN (France)
ACH (France)
Celso (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Ens. Têtière;tissu;"GATTEFIN (France)*
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"DIATEX (France)
Groupe SAGAERT (France)
ASD Textiles (France)
TELATEX (France)";Multisourcing ;Tissus;Bateau - Camion;"DuPont de Nemours (Delaware - USA)
Zhejiang Yuxin Textile Co., Ltd. (Chine)
Paragon Textiles (Inde)
Toray (Japon)
LATIM (France)
Tissu Huddersfield (Royaume-Uni)";
Safran;Sous-ensemble;Ensemble porte;Transport;"MGA (Villeneuve s/ Lot)*
GATTEFIN (France)
Plastiservice (Belgique)
Jamco Corp (Japon)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Habillage sous fauteuil;packaging;"Plastiservice (Belgique)
ESPACE (France)*
GATTEFIN (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Safran;Sous-ensemble;Habillage sous fauteuil;Transport;"Plastiservice (Belgique)
ESPACE (France)*
GATTEFIN (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;lightning;packaging;"S.E.L.A (France)*
THALES (France)
Madelec Aero (France)
MGR FOAMTEX (Angleterre)
PMV (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Safran;Sous-ensemble;lightning - Diode (COTS);Transport;"S.E.L.A (France)*
THALES (France)
Madelec Aero (France)
MGR FOAMTEX (Angleterre)
PMV (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Padding (rembourrage);ULTRA LEATHER SMOKE;"MGR FOAMTEX (Angleterre)* 
Celso (France)
ACH (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";;Multisourcing ;Polyamide;Train - Camion - Bateau;"BASF (Allemagne)
Krohne (Allemagne)
Valco Group (France)";Bateau, Pipeline
Safran;Livraison;Livraison à Hambourg;packaging;"SAFRAN (France)*
Kuehne-Nagel (Allemagne)
UPS Supply Chain (USA)
";Camion - Avion - Bateau;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND
DAHER Logistique (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Plusieurs filiaire d'approvisionnement dans une périmètre métropolitain avec, eux-même,  des fournisseurs des industries chimiques reconnus et de présence internationale;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Safran;Livraison;Livraison à Hambourg;Transport;"SAFRAN (France)*
Kuehne-Nagel (Allemagne)
UPS Supply Chain (USA)
";Camion - Avion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Manchette acc. Mobile;Transport;"FUCH(s) THAILAND* ??
segnere aero SAS (France)
GATTEFIN (France)
Celso (France)
MGR FOAMTEX (Angleterre)
ACH (France)
Lauak Group (France)";Camion - Avion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Manchette acc. Mobile;packaging;"FUCH(s) THAILAND* ??
segnere aero SAS (France)
GATTEFIN (France)
Celso (France)
MGR FOAMTEX (Angleterre)
ACH (France)
Lauak Group (France)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
Safran;Sous-ensemble;Manchette acc. Mobile;Transport;"FUCH(s) THAILAND* ??
segnere aero SAS (France)
GATTEFIN (France)
Celso (France)
MGR FOAMTEX (Angleterre)
ACH (France)
Lauak Group (France)";Camion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Manchette acc. Mobile;Transport;"MGR FOAMTEX (Angleterre)*
segnere aero SAS (France)
GATTEFIN (France)
Celso (France)
ACH* (France)
Lauak Group (France)
Jamco (Japon)";Camion -Train - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Manchette équipée;Transport;"FUCH(s) THAILAND* ??
segnere aero SAS (France)
GATTEFIN (France)
ACH (France)
MGR FOAMTEX (Angleterre)";Camion - Avion - Bateau;"Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";Bateau - Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
XPO Logistic (USA)
CEVA Logistics (France)";
Safran;Sous-ensemble;Manchette équipée;packaging;"ACH* (France)
Lauak Group (France)
MGR FOAMTEX (Angleterre)";Camion;"Interne entreprise
KUEHNE-NAGEL Road
GEODIS
DENJEAN Logistique
GONDRAND";"Film célophane
RUBAFILM (France)
SURFILM PACKAGING (France)
SORETRAC (France)
Chips d'emballage
Storopack (France)
Butterfly Packaging (France)
Carton
Butterfly Packaging (France)
RAJA (France)
Transpack Group (France)
Palette européenne
Socarbois (France)
Palette.com (France)";Multisourcing ;"Film célophane
Mousse polystyrène
Carton
Palette";Camion;"CONTENAIRE
Kuehne-Nagel (Allemagne)
Combigo (France)
GEODIS (France)
CEVA Logistics (France)

Fabrication matière 1ére célophane et mousse polystyrène
Ensinger (Allemagne)
BASF (Allemagne)
Bayer (Allemagne)";
